questao,gabarito,enunciado,alternativas,enem_ano
47,E,"Brasil e Argentina chegaram a um acordo para a redução em 10% da Tarifa Externa Comum (TEC) do Mercosul.O consenso foi alcançado durante negociação entre oministro das Relações Exteriores do Brasil e o seuequivalente argentino, no Palácio do Itamaraty, emBrasília, no início do mês de outubro de 2021. A reduçãoda TEC é um antigo desejo do Brasil, que pretende abrirmais sua economia e, com isso, ajudar a controlar ainflação. Já a Argentina temia que a medida pudesseafetar sua produção industrial. O acordo vai abranger umaampla gama de produtos e ainda será apresentado aoParaguai e Uruguai, para que seja formalizado. Brasil e Argentina fecham acordo para corte de 10% na tarifa do Mercosul . Disponível em: https://oglobo.globo.com. Acesso em: 8 out. 2021 (adaptado). A necessidade de negociação diplomática para viabilizar o acordo tarifário mencionado é explicada pela seguintecaracterística do Mercosul: ","['Limitação da circulação financeira.', 'Padronização da política monetária.', 'Funcionamento da união aduaneira.', 'Dependência da exportação agrícola.', 'Equivalência da legislação trabalhista. ']",2022
48,A,"Ainda que a fome ocorrida na Itália em 536 tenha origem nos eventos climáticos, suas implicações são tantopolíticas quanto econômicas. Nos primeiros séculos daIdade Média, o auxílio aos famintos se inscreve nodomínio da gestão pública, mesmo quando a ação de seusagentes é apresentada sob o ângulo da piedade e dacaridade individuais, como é o caso da Gália merovíngia.Assim, o fato de que as respostas à fome são mostradas,na Gália, como o fruto de iniciativas pessoais fundadasno imperativo da caridade deriva da natureza das fontesdo século VI. SILV A, M.C. Os agentes públicos e a fome nos primeiros séculos da Idade Média. Varia Historia , n. 60, set-dez. 2016 (Adaptado). Na conjuntura histórica destacada no texto, o dever de agir em face da situação de crise apresentada pertencia àjurisdição ","['da nobreza, proveniente da obrigação de proteção ao campenisnato livre. ', 'da realeza, decorrente do conceito de governo subjacente à monarquia cristã. ', 'dos mosteiros, resultante do caráter fraternal afirmado nas regras monásticas. ', 'dos bispados, consequente da participação dos clérigos nos assuntos comunitários. ', 'das corporações, procedente do padrão assistencialista previsto nas normas estatutárias. ']",2022
49,B,"As forças tectônicas dentro da litosfera, controladas pelo calor interno das profundezas, geram terremotos,erupções e soerguimento de montanhas. As forçasmeteorológicas dentro da atmosfera e da hidrosfera,contoladas pelo calor do Sol, produzem tempestades,inundações, geleiras e outros agentes de erosão. PRESS, F. et al. Para entender a Terra . Porto Alegre: Bookman, 2002 (adaptado). A interação dinâmica entre as forças naturais citadas favorece a ocupação do espaço geográfico, na medida emque provoca a formação de ","['solos vulcânicos.', 'dorsais oceânicas.', 'relevos escarpados.', 'superfícies lateríticas.', 'dobramentos modernos. ']",2022
50,E,Disponível em:https://hdmais.com.br. Acesso em: 8 out. 2021. O ápice da ilustração se traduz por uma conduta social caracterizada pela ,"['cultura do cancelamento.', 'prática do feminicídio.', 'postura negacionista.', 'ação involuntária.', 'defesa da honra. ']",2022
51,E,"TEXTO I A primeira grande lei educacional do Brasil, de 1827, determinava que, nas “escolas de primeiras letras” doImpério, meninos e meninas estudassem separados etivessem currículos diferentes. No Senado, o Visconde deCayru foi um dos defensores de que o currículo dematemática das garotas fosse o mais enxuto possível. Naspalavras dele, o “belo sexo” não tinha capacidadeintelectual para ir muito longe: – Sobre as contas, sãobastantes [para as meninas ] as quatros espécies, que nãoestão fora do seu alcance e lhes podem ser de constanteuso na vida. TEXTO II No Senado, o único a defender publicamente que as meninas tivessem, em matemática, um currículo idênticoaos dos meninos foi o Marquês de Santo Amaro (RJ). Eleargumentou: – Não me parece conforme, às luzes dotempo em que vivemos, deixarmos de facilitar àsbrasileiras a aquisição desses conhecimentos [maisaprofundados de matemática]. A oposição que semanifesta não pode nascer senão do arraigado e péssimocostume em que estavam os antigos, os quais nemqueriam que suas filhas aprendessem a ler. WESTIN, R. Senado Notícias . Disponível em: www.12.senado.leg.br. Acesso em: 20 out. 2021. (Adaptado) Os discursos expressam pontos de vista divergentes respectivamente pela oposição entre ","['liberdade de gênero e controle social.', 'equidade de escolha e imposição cultural.', 'dominação de corpos e igualdade humana.', 'geração de oportunidade e restrição profissional.', 'exclusão de competências e participação política. ']",2022
52,D,"Após sete anos da ocupação de um terreno abandonado em Santo André, no ABC paulista, os condomínios NovoPinheirinho e Santos Dias foram inaugurados, com apresença de representantes dos governos federal, estaduale municipal. A ocupação começou em 2012 e, desdeentão, o movimento vinha reivindicando o direito deusufruir do espaço para a construção de casas. A CartasMagna, em seu art. 6°, garante a todos os brasileiros odireito à moradia. PUTTI, A. Disponível em: www.cartacapital.com.br. Acesso em: 13 nov. 2021 (adaptado). O texto apresenta uma estratégia usada pelo movimento social para ","['fragilizar o poder público.', 'fomentar a economia solidária.', 'controlar a propriedade estatal.', 'garantir o preceito constitucional.', 'incentivar a especulação imobiliária. ']",2022
53,A,"TEXTO I A Marinha identifica, na voz de Thomas Barnett, uma ampla região potencialmente insubmissa ousimplesmente irredutível às normas gerais defuncionamento promovidas pelos Estados Unidos esancionadas pelo Fundo Monetário Internacional, pelaOrganização Mundial do Comércio e pelo BancoMundial. E não necessariamente por sua consciênciarebelde, mas sim, em muitos casos, pelainsubstancialidade de suas instituições estatais. TEXTO II CECEÑA. A. E. Hegemonias e emancipações no século XXI . Buenos Aires: Clacso. 2005. As preocupações do governo estadunidense expressas no texto e no mapa evidenciam uma estratégia para ","['compartilhamento de inovações tecnológicas.', 'promoção de indepedência financeira.', 'incremento de intercâmbios culturais.', 'ampliação de influência econômica.', 'preservação de recursos naturais. ']",2022
54,E,"Colegas, na mente e no coração do povo, a Crimeia sempre foi uma porção inseparável da Rússia. Essa firmeconvicção se baseia na verdade e na justiça e foi passadade geração em geração, ao longo do tempo, sob quaisquercircunstâncias, apesar de todas as drásticas mudanças quenosso país atravessou durante todo o século XX. Disponível em: http://g1.globo.com. Acesso em: 28 jul. 2014. Considerando a dinâmica geopolítica subjacente ao texto,a justificativa utilizada por Vladimir Putin, em 2014, paraanexação dessa península apela para o argumento de que ","['as populações com idioma comum devem estar submetidas à mesma autoridade estatal. ', 'o imperialismo soviético havia se acomodado às pretensões das potências vizinhas. ', 'os organismos transnacionais são incapazes de solucionar disputas territoriais. ', 'a integração regional supõe a livre circulação de pessoas e mercadorias. ', 'expulsão das forças navais ocidentais garantiria a soberania nacional. ']",2022
55,B,"O leproso é visto dentro de uma prática de rejeição, ao exílio-cerca; deixa-se que se perca lá dentro como numamassa que não têm muita importância diferenciar; ospestilentos são considerados num policiamento táticometiculoso onde as diferenciações individuais são osefeitos limitantes de um poder que se multiplica, searticula e se subdivide. O grande fechamento por umlado; o bom treinamento por outro. A lepra e a suadivisão; a peste e seus recortes. Uma é marcada; a outra,analisada e repartida. O exílio do leproso e a prisão dapeste não trazem consigo o mesmo sonho político. FOUCAULT, M. Vigiar e punir: nascimento da prisão. Petrópolis: V ozes, 1987. Os modelos autoritários descritos no texto apontam para um sistema de controle que se baseia no(a): ","['Formação de sociedade disciplinar.', 'Flexibilização do regramento social.', 'Banimento da autoridade repressora.', 'Condenação da degradação humana.', 'Hierarquização da burocracia estatal. ']",2022
56,A,"TEXTO I Em março de 1889, quando apareceram as primeiras romarias atraídas pelos milagres da beata Maria deAraújo, Juazeiro inseriu-se no rol da fundação do espaçoreligioso. Construía-se mais um centro, como Aparecidado Norte, Canindé ou Lourdes. RAMOS, F. R. L. O meio do mundo: território sagrado em Juazeiro do Padre Cícero . Fortaleza: Imprensa Universitária, 2014. TEXTO II Não sabemos ao certo quantas pessoas estavam presentes na capela no momento em que a hóstia sangrouna boca de Maria de Araújo. O Padre Cícero nos contaque o fato surpreendeu não só aos presentes, mas ofenômeno continuou acontecendo todas as quartas esextas na Capela de Nossa Senhora das Dores a partirdaquele dia. Os paninhos manchados do sangue queescorria da hóstia e da boca da beata, a princípio ficaramsob a guarda do Padre Cícero, mas logo foram expostosà visitação pública e, além disso, o sangramento foiproclamado como milagre sem o conhecimento e sem aautorização do bispo diocesano. NOBRE, E. Incêndios da alma . Rio de Janeiro. Multifoco. 2016 (Adaptado). As práticas religiosas mencionadas nos textos estão associadas, respectivamente, à: ","['Delimitação de paisagens urbanas e abandono de componentes espiritualistas. ', 'Demarcação de patrimônios afetivos e apropriação de elementos judaizantes. ', 'Expansão de fronteiras regionais e subjetivação do cristianismo medieval. ', 'Circunscrição de bens simbólicos e admissão de cerimônias ecumênicas. ', 'Criação de lugares místicos e experiências do catolicismo popular. ']",2022
57,A,"Em 2003, teve início o Programa de Aquisição de Alimentos e, com ele, várias mudanças na perspectiva dosmercados institucionais. Trata-se do primeiro programade compras públicas com uma orientação exclusiva paraa agricultura familiar, articulando-a explicitamente com asegurança alimentar e nutricional. O Programa édestinado à aquisição de produtos agropecuáriosproduzidos por agricultores enquadrados no ProgramaNacional de Fortalecimento da Agricultura Familiar(Pronaf), incluídas aqui as categorias: assentados dareforma agrária, trabalhadores rurais sem terra,acampados, quilombolas, agroextrativistas, famíliasatingidas por barragens e comunidades indigenas. GRISA, C.; ISOPO, S. P. Dez anos de PAA: As contribuições e os desafios para o desenvolvimento rural. In: GRISA, C.; SCHNEIDER, S. (Org.). Políticas públicas de desenvolvimento rural no Brasil . Porto Alegre: UFRGS, 2015. A ação governamental descrita constitui-se uma importante conquista para os pequenos produtores emvirtude da: ","['Inovação tecnológica.', 'Reestruturação fundiária.', 'Comercialização garantida.', 'Eliminação no custo do frete.', 'Negociação na bolsa de valores. ']",2022
58,E,"Um experimento denominado FunFit foi desenvolvido com o objetivo de fazer com que os membros de umacomunidade local se tornassem mais ativos fisicamente.Todos os participantes do estudo foram vinculados a doisoutros membros da comunidade que receberiam pequenosincentivos em dinheiro para serem estimulados aaumentar a sua atividade física, que era medida poracelerômetros nos celulares fornecidos pelo estado.Assim, se a pessoa andasse mais do que o habitual, seusconhecidos receberiam o dinheiro. Os resultados foramassombrosos: o esquema mostrou-se de quatro a oitovezes mais eficaz do que o método de oferecer incentivos individuais. MOROZOV , E. Big Tech : a ascensão dos dados e a morte da politica. São Paulo: Ubu, 2018 (adaptado). Contrariando a visão prevalente sobre o impacto tecnológico nas relações humanas, o texto revela que os celulares podem desempenhar uma função ","['recreativa, promovendo o lazer em redes integradas.', 'social, estimulando a reciprocidade por meios digitais.', 'laboral, convertendo o desenvolvedor em usuário final.', 'comercial, direcionando a escolha por produtos industrializados. ', 'cognitiva, favorecendo ferramentas virtuais. ']",2022
59,C,"Empédocles estabelece quatro elementos corporais – fogo, ar, água e terra –, que são eternos e que mudamaumentando e diminuindo mediante mistura e separação;mas os princípios propriamente ditos, pelos quais sãomovidos, são o Amor e o Ódio. Pois é preciso que oselementos permaneçam alternadamente em movimento,sendo ora misturados pelo Amor, ora separados peloÓdio. SIMPLÍCIO. Física, 25, 21. In: Os pré-socráticos . São Paulo: Nova Cultural, 1996. O texto propõe uma reflexão sobre o entendimento de Empédocles acerca da arché , uma preocupação típica do pensamento pré-socrático, porque ","['exalta a investigação filosófica.', 'transcende ao mundo sensível.', 'evoca a discussão cosmogônica.', 'fundamenta as paixões humanas.', 'corresponde à explicação mitológica. ']",2022
60,B,"Macrocefalia urbana pode ser entendida como a mas siva concentração das atividades econômicas em algumasmetrópoles que propicia o desencadeamento de processosdescompassados: redirecionamento e convergência deflu xos migratórios, déficit no número de empregos,ocupa ção desordenada de determinadas regiões da cidadee estigmatização de estratos sociais, que comprometemsubstancialmente a segurança pública urbana. SANTOS, M. O espaço dividido: os dois circuitos da economia urbana dos países subdesenvolvidos. São Paulo: Edusp, 2004. O processo de concentração espacial apresentado foi estimulado por qual fator geográfico? ","['Limitação da área ocupada. ', 'Êxodo da população do campo. ', 'Ampliação do risco habitacional. ', 'Deficiência do transporte alternativo. ', 'Crescimento da taxa de fecundidade. ']",2022
61,E,"Entretanto, nosso amigo Basso tem o ânimo alegre. Isso resulta da filosofia: estar alegre diante da morte, forte econtente qualquer que seja o estado do corpo, semdesfalecer, ainda que desfaleça. SÊNECA, L. Cartas morais . Lisboa: Calouste Gulbenkian, 1990. O excerto refere-se a uma carta de Sêneca na qual se apresenta como um bem fundamental da filosofiapromover a ","['valorização de disputas dialógicas. ', 'rejeição das convenções sociais. ', 'inspiração de natureza religiosa. ', 'exaltação do sofrimento. ', 'moderação das paixões. ']",2022
62,C,"Quando os espanhóis chegaram à América, estava em seu apogeu o império teocrático dos Incas, que estendiaseu poder sobre o que hoje chamamos Peru, Bolívia eEquador, abarcava parte da Colômbia e do Chile ealcançava até o norte argentino e a selva brasileira; aconfederação dos Astecas tinha conquistado um alto nívelde eficiência no vale do México, e no Yucatán, naAmérica Central, a esplêndida civilização dos Maiaspersistia nos povos herdeiros, organizados para o trabalhoe para a guerra. Os Maias tinham sido grandesastrônomos, mediram o tempo e o espaço comassombrosa precisão, e tinham descoberto o valor donúmero zero antes de qualquer povo da história. Nomuseu de Lima, podem ser vistos centenas de crânios quereceberam placas de ouro e prata por parte dos cirurgiõesIncas. GALEANO, E. As velas abertas da América Latina . Porto Alegre: L&PM, 2012. As sociedades mencionadas deixaram como legado uma diversidade de ","['bens religiosos inspirados na matriz cristã.', 'materiais bélicos pilhados em batalhas coloniais.', 'heranças culturais constituídas em saberes próprios.', 'costumes laborais moldados em estilos estrangeiros.', 'práticas medicinais alicerçadas no conhecimento científico. ']",2022
63,B,"Em Vitória (ES), no bairro Goiabeiras, encontramos as paneleiras, mulheres que são conhecidas pelos saberes/fa -zeres das tradicionais panelas de barro, ícones da culináriacapixaba. A tradição passada de mãe para filha é deorigem indígena e sofreu influência de outras etnias,como a afro e a luso. Dessa mistura, acredita-se que afabricação das panelas de barro já tenha 400 anos. Afabricação das panelas de barro se dá em várias etapas,desde a obtenção de matéria-prima à confecção daspanelas. As matérias-primas tradicionalmente utilizadassão provenientes do meio natural, como: argila, retiradado barreiro no Vale do Mulembá; madeira, atualmenteproveniente das sobras da construção civil; e tinta,extraída da casca do manguezal, o popular mangue-vermelho. TRISTÃO, M. A educação ambiental e o pós-colonialismo. Revista de Educação , n. 53, ago. 2014. Uma característica de práticas tradicionais como a exem - plificada no texto é vinculação entre os recursos domundo natural e a ","['manutenção dos modos de vida. ', 'conservação dos plantios da roça. ', 'atualização do modelo de gestão. ', 'participação na sociedade de consumo. ', 'especialização nas etapas de produção. ']",2022
64,A,"Os caixeiros do comércio a retalho do Rio de Janeiro estiveram entre as primeiras categorias de trabalhadoresa se organizar em associações e a exigir a intervenção dospoderes públicos na mediação de suas lutas por direitos.Na década de 1880, os caixeiros participaram da arenapolítica e ganharam as ruas com vários outros, como osrepublicanos e os abolicionistas. POPINIGIS, F. “Todas as liberdades são irmãs: os caixeiros e as lutas dos trabalhadores por direitos entre o Império e a República. Estudos Históricos , n. 59, set-dez. 2018 (adaptado) A atuação dos trabalhadores mencionados no texto representou, na capital do Império, um momento de ","['manutenção das regras patronais.', 'desprendimento das ideias liberais.', 'fortalecimento dos contratos laborais.', 'consolidação das estruturas sindicais.', 'contestação dos princípios monárquicos. ']",2022
65,B,"Solos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de saissolúveis e/ou de sódio trocável. Eles ocorrem nos locaismais baixos do relevo, em regiões áridas e semiáridas epróximas do mar. Em regiões semiáridas, por exemplo, opolígono das secas do Nordeste brasileiro, os locaismenos elevados recebem água que se escoa dos declivesadjacentes, durante as chuvas que caem em alguns mesesdo ano. Essa água traz soluções de sais minerais eevapora-se rapidamente antes de infiltrar-se totalmente,havendo então, cada vez que esse processo é repetido, umpequeno acúmulo de sais no horizonte superficial que,com o passar dos anos, provoca a salinização do solo. Nasúltimas décadas, a expansão das atividades agrícolas naregião tem ampliado esse processo. LEPSCH, |. F. Solos: formação e conservação . São Paulo: Melhoramentos, 1993 (adaptado). As atividades agrícolas, desenvolvidas na região mencionada, intensificam o problema ambiental expostoao ","['realizar florestamentos de pinus, desrespeitando a prática do pousio. ', 'utilizar sistemas de irrigação, desprezando uma drenagem adequada. ', 'instalar açudes nos grotões, retardando a velocidade da vazão fluvial. ', 'desmatar áreas de preservação permanente, causando assoreamento. ', 'aplicar fertilizantes de origem orgânica, modificando a química da terra. ']",2022
66,C,"TEXTO I CAZO. Disponível em: www.humorpolitico.com.br. Acesso em: 21 nov. 2021 (adaptado). TEXTO II É como se os problemas fossem criados pela pandemia quando, em verdade, isso só demonstra o quanto elessofrem uma tentativa de serem naturalizados. Elesestavam lá, empurrados para debaixo de vários tapetes.Diversos levantamentos realizados indicam que parcelasignificativa dos estudantes não têm acesso à internet emsuas casas, não têm computadores; têm celulares, mascom pacotes baratos que não permitem assistir a todas asaulas. E, caso tenham celulares e dados, pergunta-se: Épossível elaborar um texto no celular? É possível interagirna aula remota pelo celular? ASSIS. A. E. S. Q. Educação e pandemia. Educação em Revista , n. 37, 2021 (adaptado). A crítica contida no texto e na figura evidencia o seguinte aspecto da sociedade contemporárea: ","['Exclusão social.', 'Expansão digital.', 'Manifestação cultural.', 'Organização espacial.', 'Valorização intelectual. ']",2022
67,D,"Disponível em: http://imguol.com. Acesso em: 30 mar. 2014 (adaptado). Considerando-se que a distância entre o local onde os destroços do avião foram avistados e a cidade de Perth éde 2 cm, a escala aproximada dessa representaçãocartográfica é: ","['1 : 12 500.', '1 : 125 000.', '1 : 1 250 000.', '1 : 12 500 000.', '1 : 125 000 000. ']",2022
68,D,"Hoje sou um ser inanimado, mas já tive vida pulsante em seivas vegetais, ful um ser vivo; é bem verdade que doreino vegetal, mas isso não me tirou a percepção de vidavivida como tamborete. Guardo apreço pelos meuscriadores, as mãos que me fizeram, me venderam, 6 pelasmulheres que me usaram para suas vendas e de tantasoutras maneiras. Essas pessoas, sim, tiveram suassubjetividades, singularidades e pluralidades, que estãoincorporadas a mim. É preciso considerar que a nossahistória, de móveis de museus, está para além da meravinculação aos estilos e à patrimonialização querecebemos como bem material vinculado ao patrimônioimaterial. A nossa história está ligada aos dons individuaisdas pessoas e suas práticas sociais. Alguns indivíduosconsagravam-se por terem determinados requisitos, taiscomo o conhecimento de modelos clássicos ou destrezanos desenhos. FREITAS, J. M.; OLIVEIRA, L. R. Memórias de um tamborete de baiana: as muitas vozes em um objeto de museu. Revista Brasileira de Pesquisa (Auto)Blográfica, n. 14, maio-ago. 2020 (Adaptado). Ao descrever-se como patrimônio museológico, o objeto abordado no texto associa a sua história às ","['habilidades artísticas e culturais dos sujeitos. ', 'vocações religiosas e pedagógicas dos mestres. ', 'naturezas antropológica e etnográfica dos expositores. ', 'preservações arquitetônica e visual dos conservatórios.', 'competências econômica e financeira dos comerciantes. ']",2022
69,A,"Advento da Polis , nascimento da filosofia: entre as duas ordens de fenômenos, os vínculos são demasiado estreitospara que o pensamento racional não apareça, em suasorigens, solidário das estruturas sociais e mentais própriasda cidade grega. Assim recolocada na história, a filosofiadespoja-se desse caráter de revelação absoluta que àsvezes lhe foi atribuído, saudando, na jovem ciência dosjônios, a razão intemporal que veio encarnar-se noTempo. A escola de Mileto não viu nascer a Razão; elaconstruiu uma Razão, uma primeira forma deracionalidade. Essa razão grega não é a razãoexperimental da ciência contemporânea. VERNANT, J. P. Origens do pensamento grego . Rio de Janeiro: Difel, 2002. Os vínculos entre os fenômenos indicados no trecho foram fortalecidos pelo surgimento de uma categoria depensadores, a saber: ","['Os epicuristas, envolvidos com o ideal de vida feliz. ', 'Os estoicos, dedicados à superação dos infortúnios. ', 'Os sofistas, comprometidos com o ensino da retórica.', 'Os peripatéticos, empenhados na dinâmica do ensino.', 'Os poetas rapsodos, responsáveis pela narrativa do mito. ']",2022
70,A,"Decreto-Lei n. 1949, de 27/12/1937 Art. 1.oFica criado o Departamento de Imprensa e Propaganda (DIP), diretamente subordinado ao presidenteda República. Art. 2. o O DIP tem por fim: h) coordenar e incentivar as relações da imprensa com os poderes públicos no sentido de maior aproximação damesma com os fatos que se ligam aos interessesnacionais; n) autorizar mensalmente a devolução dos depósitos efetuados pelas empresas jornalísticas para importação depapel para imprensa , uma vez demonstrada, a seu juízo,a eficiência e a utilidade pública dos jornais ou períodicospor elas administrados ou dirigidos. BRASIL apud CARONE, E. A Terceira República. (1937-1945). São Paulo: Difel, 1982. (Adaptado). Com base nos trechos do decreto, as finalidades do órgão criado permitiram ao governo promover o (a) ","['diversificação da opinião pública.', 'mercantilização da cultura popular.', 'controle das organizações sindicais.', 'cerceamento da liberdade de expressão.', 'privatização dos meios de comunicação. ']",2022
71,A,"Na construção da ferrovia Madeira-Mamoré, o que dizer dos doentes, eternos moribundos a vagar entre delíriosfebris, doses de quinino e corredores da morte? OHospital da Candelária era santuário e túmulo,monumento a progresso científico e preâmbulo daescuridão. Foi ali, com suas instalações moderníssimas,que médicos e sanitaristas dirigiram seu combate aosmales tropicais. As maiores vítimas, contudo, permane -ceriam na sombra à margem do palco, cobaias semconsolo, credores sem nome de uma sociedade que nãolhes concedera tempo algum para ser decifrada. FOOT HARDMAN, F. Trem fantasma: modernidade na selva. São Paulo: Cia. das Letras, 1988 (adaptado). No texto, há uma crítica ao modo de ocupação do espaço amazônico pautada na ","['discrepância entre engenharia ambiental e equilíbrio da fauna. ', 'incoerência entre maquinaria estrangeira e controle da floresta. ', 'incompatibilidade entre investimento estatal e proteção aos nativos. ', 'competição entre farmacologia internacional e produ - tos da fitoterapia. ', 'contradição entre desenvolvimento nacional e respeito aos trabalhadores. ']",2022
72,D,"Uma nova economia surgiu em escala global no último quartel do século XX. Chamo-a de informacional, paraidentificar suas características global e em rede funda -mentais e diferenciadas e enfatizar sua interligação. Éinformacional porque depende basicamente de sua capa -cidade de gerar, processar e aplicar de forma eficiente ainformação baseada em conhecimentos. É global porqueseus componentes estão organizados em escala global,diretamente ou mediante uma rede de conexões entreagentes econômicos. É rede porque é feita em uma redeglobal de interação entre redes empresariais. CASTELLS, M. A sociedade em rede – a era da informação: economia, sociedade e cultura. São Paulo: Paz e Terra, 1999 (adaptado). Qual mudança estrutural é resultado da forma de organização econômica descrita no texto? ","['Fabricação em série. ', 'Ampliação de estoques. ', 'Fragilização dos cartéis. ', 'Padronização de mercadorias. ', 'Desterritorialização da produção. ']",2022
73,B,"Olhar O Brasil e não ver o sertão É como negar o queijo com a faca na mão Esse gigante em movimento Movido a tijolo e cimento Precisa de arroz com feijão Que tenha comida na mesa Que agradeça sempre a grandeza De cada pedaço de pão Agradeça a Clemente Que leva a semente Em seu embornal Zezé e o penoso balé De pisar no cacau Maria que amanhece o dia Lá no milharal V ANDER LEE. Do Brasil, In: Pensei que fosse o céu: ao vivo. Rio de Janeiro: Indie Records, 2006 (fragmento). A letra da canção valoriza uma dimensão do espaço rural brasileiro em sua relação com a cidade ao ressaltar suafunção de ","['fornecer a mão de obra qualificada. ', 'incorporar a inovação tecnológica. ', 'preservar a diversidade biológica. ', 'promover a produção alimentar. ', 'garantir a moradia básica. ']",2022
74,C,"O número cada vez maior de mulheres letradas e interessadas pela literatura e pelas novelas, muitasdivulgadas em capítulos, seções, classificadas comumentecomo folhetim, alçou a um gênero de ficção corrente jáem 1840, fazendo parte do florescimento da literaturanacional brasileira, instigando a formação e a ampliaçãode um público leitor feminino, ávido por novidades, peloapelo dos folhetins e “narrativas modernas” queencenavam “os dramas e os conflitos de uma mulher emprocesso de transformação patriarcal e provinciana que,progressivamente, começava a se abrir para modernizarseus costumes”. No Segundo Reinado, as mulheres foramse tornando público determinante na construção daliteratura e da imprensa nacional. E não apenas público,porquanto crescerá o número de escritoras que colaborampara isso e emergirá uma imprensa feminina, editada,escrita e dirigida por e para mulheres. ABRANTES, A. Do álbum de familia à vitrine impressa: trajetos de retratos (PB, 1920), Revista Temas em Educação , n. 24, 2015 (adaptado). O registro das atividades descritas associa a inserção da figura feminina nos espaços de leitura e escrita doSegundo Reinado ao(à) ","['surgimento de novas práticas culturais.', 'contestação de antigos hábitos masculinos.', 'valorização de recentes publicações juvenis.', 'circulação de variados manuais pedagógicos.', 'aparecimento de diversas editoras comerciais. ']",2022
75,E,"Geoestatísticas de recursos naturais da Amazônia Legal . Rio de Janeiro: IBGE, 2011 (adaptado). O mapa espacializa um recurso natural com alto potencial para ocorrência de: ","['Abalos sísmicos periódicos. ', 'Jazidas de minerais metálicos. ', 'Reservas de combustíveis fósseis. ', 'Aquíferos sedimentares profundos. ', 'Estruturas geológicas metamórficas. ']",2022
76,D,"Nascidas o Líbano, as duas irmãs não puderam ser registradas no país, porque lá é exigido que os nascidossejam filhos de pais e mães libaneses. Seus pais, denacionalidade síria, também não puderam registrá-las nopaís de origem. Na Síria, crianças só são registradas porpais oficialmente casados, o que não era o caso deles. Disponível em: https://agenciabrasi.ebc.com.br. Acesso em: 7 nov. 2021. Em situações como a apresentada no texto, as pessoas ao nascerem já se encontram na condição sociopolítica de ","['exiladas. ', 'apátridas. ', 'foragidas. ', 'refugiadas. ', 'clandestinas. ']",2022
78,E,"TEXTO I Manda o Santo Ofício da Inquisição que ninguém, seja qual for seu estado, idade ou condição, pare com carroça,caleça ou montaria nem atrapalhe com mesas ou cadeiraso centro das ruas, que vão da Inquisição a São Domingos,nem atravesse a procissão em ponto algum da ida ou davolta, amanhã, 19 do corrente, em que se celebrará autode fé. E também que nem nesse dia nem nos dos açoitesouse alguém atirar nos réus maçãs, pedras, laranjas nemoutra coisa qualquer. PALMA, R. Anais da Inquisição de Lima. São Paulo: Edusp; Giordano, 1992 (adaptado). TEXTO II Como acontece em todos os ritos, o sentido do auto da fé é conferido pela sequência dos atos que o compõem.Os lugares, as posturas, os gestos, as palavras são fixadospreviamente em toda a sua complexidade. Por isso, o autoda fé apresenta momentos fortes – durante a preparação,a encenação, o ato e a recepção – que convém seguir emseus pormenores. BETHENCOURT, F. História das Inquisições: Portugal, Espanha e Itália – séculos XV-XIX. São Paulo: Cia. das Letras, 2000. O rito mencionado nos textos demonstra a capacidade da Igreja em ","['abrandar cerimônias de punição. ', 'favorecer anseios de violência. ', 'criticar políticas de disciplina. ', 'produzir padrões de conduta. ', 'ordenar cultos de heresia. ']",2022
79,A,"Espera, resignado, o dia 13 daquele mês porque, em tal data, usança avoenga lhe faculta sondar o futuro,interrogando a providência. É a experiência tradicionalde Santa Luzia. No dia 12 ao anoitecer expõe ao relento,em linha, seis pedrinhas de sal, que representam, emordem sucessiva da esquerda para a direita, os seis mesesvindouros, de janeiro a junho. Ao alvorecer de 13observa-as: se estão intactas, pressagiam a seca; se aprimeira apenas se deliu, transmudada em aljôfar límpido,é certa a chuva em janeiro; se a segunda, em fevereiro; sea maioria ou todas, é inevitável O inverno benfazejo. Estaexperiência é belíssima. CUNHA, E. Os sertões . São Paulo: Editora Três, 1984. No experimento descrito, a relação com a paisagem e com a religiosidade permite que o sertanejo seja ","['afeito à devoção ao aceitar destinos sacralizados.', 'acostumado à pobreza ao admitir acasos naturais. ', 'habituado ao solo ao conhecer terrenos cultiváveis. ', 'íntimo à Caatinga ao interpretar condições ambientais.', 'próximo à vegetação ao identificar espécies arbustivas. ']",2022
80,C,"Sempre que a relevância do discurso entra em jogo, a questão torna-se política por definição, pois é o discursoque faz do homem um ser político. E tudo que os homensfazem, sabem ou experimentam só tem sentido na medidaem que pode ser discutido. Haverá, talvez, verdades queficam além da linguagem e que podem ser de granderelevância para o homem no singular, isto é, para ohomem que, seja o que for, não é um ser político. Mashomens no plural, isto é, os homens que vivem e semovem e agem neste mundo, só podem experimentar osignificado das coisas por poderem falar e ser inteligíveisentre si e consigo mesmos. ARENDT, H. A condição humana . Rio de Janeiro: Forense Universitária, 2004. No trecho, a filósofa Hannah Arendt mostra a importância da linguagem no processo de ","['entendimento da cultura. ', 'aumento da criatividade. ', 'percepção da individualidade. ', 'melhoria da técnica.', 'construção da sociabilidade. ']",2022
